Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionDistance_was_missing,CompetitionOpenSince_was_missing,Suspicious_Zero_Sales
408,2,2014-10-14,3610,404,1,0,0,0,c,a,1560.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
408,7,2014-11-16,0,0,0,0,0,0,c,a,1560.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
408,2,2015-06-16,5816,523,1,1,0,0,c,a,1560.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
409,1,2013-08-12,8564,704,1,1,0,1,d,c,840.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
410,2,2014-12-23,9118,1188,1,0,0,1,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
411,2,2014-09-23,5490,501,1,0,0,0,d,c,8460.0,8.0,2010.0,0,,,,False,True,False
411,4,2014-12-25,0,0,0,0,c,1,d,c,8460.0,8.0,2010.0,0,,,,False,True,False
411,7,2014-12-28,0,0,0,0,0,1,d,c,8460.0,8.0,2010.0,0,,,,False,True,False
412,5,2013-07-26,7772,561,1,0,0,0,d,c,4460.0,8.0,2010.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
412,2,2013-11-26,6889,526,1,0,0,0,d,c,4460.0,8.0,2010.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
412,7,2014-06-15,0,0,0,0,0,0,d,c,4460.0,8.0,2010.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
412,4,2015-03-05,7531,518,1,1,0,0,d,c,4460.0,8.0,2010.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
414,1,2015-02-16,8568,588,1,1,0,0,d,c,6210.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
415,3,2014-12-31,3977,345,1,0,0,1,d,c,6910.0,4.0,2005.0,0,,,,False,False,False
416,1,2013-07-08,9299,1240,1,0,0,1,a,c,4650.0,6.0,2014.0,0,,,,False,False,False
416,1,2013-07-22,8146,1129,1,0,0,1,a,c,4650.0,6.0,2014.0,0,,,,False,False,False
417,4,2013-08-15,8342,872,1,1,0,1,a,c,840.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
417,6,2014-06-28,5482,599,1,0,0,0,a,c,840.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
417,5,2015-04-24,4956,602,1,0,0,0,a,c,840.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
418,2,2013-05-21,4228,519,1,0,0,1,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov",False,False,False
418,3,2014-04-16,7145,732,1,1,0,1,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov",False,False,False
419,6,2013-11-09,4173,736,1,0,0,0,c,a,1620.0,9.0,2009.0,0,,,,False,False,False
419,3,2014-10-08,6077,984,1,1,0,0,c,a,1620.0,9.0,2009.0,0,,,,False,False,False
420,7,2013-04-07,0,0,0,0,0,0,d,c,250.0,8.0,2010.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
420,1,2014-03-17,6052,503,1,1,0,0,d,c,250.0,8.0,2010.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
421,1,2013-03-11,7215,890,1,0,0,0,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
421,2,2014-08-19,10851,1070,1,1,0,1,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
423,5,2013-01-11,10202,1752,1,1,0,0,b,a,1270.0,5.0,2014.0,0,,,,False,False,False
423,2,2013-06-25,10514,2034,1,0,0,1,b,a,1270.0,5.0,2014.0,0,,,,False,False,False
424,4,2013-07-04,6332,724,1,1,0,0,d,c,1250.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
424,5,2014-03-21,6228,752,1,1,0,0,d,c,1250.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
425,6,2013-10-26,1693,253,1,0,0,0,d,c,1460.0,8.0,2010.0,0,,,,False,True,False
425,4,2014-10-09,3589,448,1,1,0,1,d,c,1460.0,8.0,2010.0,0,,,,False,True,False
425,3,2015-06-10,3206,448,1,0,0,0,d,c,1460.0,8.0,2010.0,0,,,,False,True,False
427,6,2013-04-06,5658,654,1,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
427,4,2013-04-18,5967,642,1,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
427,6,2013-08-31,5724,609,1,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
427,7,2013-10-06,0,0,0,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
428,7,2013-02-03,0,0,0,0,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",False,False,False
428,3,2013-10-23,6218,528,1,1,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",False,False,False
428,3,2014-04-09,5346,442,1,0,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",False,False,False
429,1,2015-01-19,3571,353,1,0,0,0,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
430,5,2015-05-22,9895,800,1,1,0,0,d,c,12870.0,10.0,2008.0,0,,,,False,False,False
430,3,2015-07-01,8922,655,1,1,0,0,d,c,12870.0,10.0,2008.0,0,,,,False,False,False
431,7,2013-01-06,0,0,0,0,0,0,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
431,1,2013-08-12,11799,1187,1,1,0,1,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
431,5,2013-08-23,6874,839,1,0,0,1,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
431,5,2013-08-30,10722,1112,1,1,0,1,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
431,6,2014-02-08,8752,962,1,0,0,0,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
431,5,2014-07-04,9934,1022,1,1,0,0,d,c,4520.0,8.0,2010.0,0,,,,False,True,False
433,4,2013-01-24,5679,677,1,1,0,0,a,c,30030.0,11.0,2010.0,0,,,,False,False,False
435,6,2014-06-14,2052,228,1,0,0,0,a,a,910.0,8.0,2010.0,0,,,,False,True,False
435,3,2014-12-31,1891,240,1,0,0,1,a,a,910.0,8.0,2010.0,0,,,,False,True,False
436,5,2015-06-12,4687,527,1,0,0,0,d,a,2300.0,8.0,2010.0,0,,,,False,True,False
438,7,2013-11-17,0,0,0,0,0,0,d,c,1110.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
438,7,2014-10-05,0,0,0,0,0,0,d,c,1110.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
438,3,2015-04-29,7230,659,1,1,0,0,d,c,1110.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
439,4,2013-09-26,6430,810,1,1,0,0,a,a,1350.0,9.0,2009.0,0,,,,False,False,False
439,1,2013-11-04,10647,1139,1,1,0,0,a,a,1350.0,9.0,2009.0,0,,,,False,False,False
439,6,2014-04-05,5639,760,1,0,0,0,a,a,1350.0,9.0,2009.0,0,,,,False,False,False
440,3,2013-08-21,3888,496,1,0,0,1,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
440,1,2015-04-13,6848,710,1,1,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
440,4,2015-07-02,5649,649,1,1,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
441,4,2014-06-12,5080,636,1,0,0,0,d,a,2530.0,8.0,2010.0,0,,,,False,True,False
442,4,2015-06-11,2971,362,1,0,0,0,c,a,500.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
443,7,2014-08-31,0,0,0,0,0,0,d,a,11400.0,12.0,2005.0,0,,,,False,False,False
443,7,2015-03-08,0,0,0,0,0,0,d,a,11400.0,12.0,2005.0,0,,,,False,False,False
444,5,2014-07-04,9950,1149,1,1,0,0,c,a,1700.0,11.0,2009.0,0,,,,False,False,False
445,5,2013-01-11,8046,1238,1,1,0,0,a,a,240.0,8.0,2010.0,0,,,,False,True,False
445,5,2013-02-01,7173,1106,1,0,0,0,a,a,240.0,8.0,2010.0,0,,,,False,True,False
446,2,2014-05-06,6521,763,1,1,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
446,3,2015-01-21,3820,584,1,0,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
449,4,2013-07-11,10256,1490,1,0,0,1,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
449,5,2015-03-27,8955,1258,1,0,0,0,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
450,7,2013-01-27,0,0,0,0,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
450,7,2013-09-15,0,0,0,0,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
450,3,2015-03-04,9229,971,1,1,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
451,5,2013-05-17,5726,502,1,1,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
451,5,2013-07-05,5392,481,1,1,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
451,5,2014-12-05,6798,533,1,1,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
451,4,2015-04-02,7236,599,1,1,0,1,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
452,4,2013-12-12,4937,475,1,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov",False,False,False
452,5,2014-03-07,5347,539,1,1,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov",False,False,False
452,5,2014-08-22,7050,619,1,1,0,1,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov",False,False,False
452,3,2014-11-26,5815,500,1,1,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov",False,False,False
453,4,2013-07-18,11732,1353,1,1,0,1,a,c,75860.0,8.0,2010.0,0,,,,False,True,False
453,5,2013-12-27,9910,1086,1,0,0,1,a,c,75860.0,8.0,2010.0,0,,,,False,True,False
453,7,2015-04-26,2077,287,1,0,0,0,a,c,75860.0,8.0,2010.0,0,,,,False,True,False
454,3,2013-06-19,6724,821,1,1,0,0,a,a,26450.0,8.0,2010.0,0,,,,False,True,False
455,2,2013-06-04,6795,464,1,1,0,0,d,c,7660.0,9.0,2010.0,0,,,,False,False,False
455,2,2013-12-24,6503,413,1,0,0,1,d,c,7660.0,9.0,2010.0,0,,,,False,False,False
455,6,2014-03-01,9879,592,1,0,0,0,d,c,7660.0,9.0,2010.0,0,,,,False,False,False
455,7,2014-10-19,0,0,0,0,0,0,d,c,7660.0,9.0,2010.0,0,,,,False,False,False
456,4,2013-10-17,4265,702,1,0,0,0,a,c,140.0,8.0,2010.0,0,,,,False,True,False
456,2,2013-11-12,5261,802,1,0,0,0,a,c,140.0,8.0,2010.0,0,,,,False,True,False
456,2,2014-06-10,6610,1012,1,0,0,1,a,c,140.0,8.0,2010.0,0,,,,False,True,False
456,4,2014-10-23,6036,903,1,1,0,0,a,c,140.0,8.0,2010.0,0,,,,False,True,False
456,2,2015-07-28,6750,941,1,1,0,1,a,c,140.0,8.0,2010.0,0,,,,False,True,False
457,3,2013-12-18,7651,571,1,1,0,0,d,c,13140.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
458,6,2013-06-08,8698,866,1,0,0,0,c,a,3390.0,8.0,2010.0,0,,,,False,True,False
458,1,2014-07-14,9219,812,1,1,0,0,c,a,3390.0,8.0,2010.0,0,,,,False,True,False
459,7,2013-07-28,0,0,0,0,0,0,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
459,5,2013-11-08,10194,1225,1,1,0,0,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
461,1,2014-09-29,5588,519,1,1,0,0,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
461,6,2015-07-25,4837,480,1,0,0,0,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
462,7,2014-05-25,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,,,,False,False,False
463,3,2013-03-13,4708,869,1,0,0,0,a,a,4160.0,8.0,2010.0,0,,,,False,True,False
463,7,2014-08-17,0,0,0,0,0,0,a,a,4160.0,8.0,2010.0,0,,,,False,True,False
463,7,2014-11-16,0,0,0,0,0,0,a,a,4160.0,8.0,2010.0,0,,,,False,True,False
465,3,2014-05-07,9188,681,1,1,0,0,d,c,10890.0,4.0,2005.0,0,,,,False,False,False
466,2,2013-10-15,5961,651,1,0,0,0,a,c,3110.0,3.0,2003.0,0,,,,False,False,False
466,2,2015-03-31,11191,849,1,1,0,1,a,c,3110.0,3.0,2003.0,0,,,,False,False,False
468,7,2014-10-19,0,0,0,0,0,0,c,c,5260.0,9.0,2012.0,0,,,,False,False,False
469,3,2013-03-20,13034,1630,1,1,0,0,c,c,710.0,9.0,2005.0,0,,,,False,False,False
469,6,2013-03-23,14808,1997,1,0,0,0,c,c,710.0,9.0,2005.0,0,,,,False,False,False
469,2,2015-04-14,14125,1592,1,1,0,0,c,c,710.0,9.0,2005.0,0,,,,False,False,False
471,4,2014-01-02,6483,571,1,0,0,1,d,a,5300.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
471,6,2014-01-04,6807,630,1,0,0,0,d,a,5300.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
472,4,2015-01-29,5611,668,1,1,0,0,c,c,5030.0,8.0,2011.0,0,,,,False,False,False
473,4,2013-11-07,4358,600,1,1,0,0,a,a,50.0,8.0,2010.0,0,,,,False,True,False
473,7,2014-03-16,0,0,0,0,0,0,a,a,50.0,8.0,2010.0,0,,,,False,True,False
474,2,2013-08-13,9680,910,1,1,0,1,c,a,14810.0,8.0,2010.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
475,5,2013-03-15,5155,861,1,0,0,0,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,4,2013-08-22,4684,828,1,0,0,1,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,4,2013-12-26,0,0,0,0,c,1,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,6,2014-05-10,6571,1073,1,0,0,0,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,3,2014-05-28,6125,929,1,0,0,0,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,7,2015-01-04,0,0,0,0,0,0,a,a,140.0,9.0,2005.0,0,,,,False,False,False
475,7,2015-04-26,0,0,0,0,0,0,a,a,140.0,9.0,2005.0,0,,,,False,False,False
476,5,2013-11-22,6799,753,1,1,0,0,d,a,8300.0,9.0,2006.0,0,,,,False,False,False
476,7,2014-12-14,0,0,0,0,0,0,d,a,8300.0,9.0,2006.0,0,,,,False,False,False
478,6,2013-06-15,4602,493,1,0,0,0,d,c,1940.0,3.0,2012.0,0,,,,False,False,False
478,7,2013-12-22,0,0,0,0,0,0,d,c,1940.0,3.0,2012.0,0,,,,False,False,False
478,5,2014-07-11,6639,711,1,0,0,1,d,c,1940.0,3.0,2012.0,0,,,,False,False,False
479,6,2015-03-14,6589,721,1,0,0,0,a,a,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",False,False,False
480,5,2013-03-01,4676,641,1,0,0,0,a,a,300.0,11.0,2012.0,0,,,,False,False,False
480,6,2013-08-17,2329,320,1,0,0,0,a,a,300.0,11.0,2012.0,0,,,,False,False,False
480,2,2014-07-15,5489,665,1,1,0,1,a,a,300.0,11.0,2012.0,0,,,,False,False,False
482,4,2014-03-27,5638,653,1,0,0,0,c,a,2550.0,10.0,2005.0,0,,,,False,False,False
483,3,2014-12-10,4727,641,1,0,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
484,1,2013-05-13,8144,764,1,1,0,0,a,c,14300.0,3.0,2011.0,0,,,,False,False,False
484,3,2014-01-29,5790,576,1,0,0,0,a,c,14300.0,3.0,2011.0,0,,,,False,False,False
484,4,2015-02-05,6288,654,1,1,0,0,a,c,14300.0,3.0,2011.0,0,,,,False,False,False
484,6,2015-02-14,8891,889,1,0,0,0,a,c,14300.0,3.0,2011.0,0,,,,False,False,False
485,5,2013-08-23,4082,389,1,0,0,1,d,c,3270.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
485,5,2014-02-07,5309,458,1,1,0,0,d,c,3270.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
485,5,2014-04-18,0,0,0,1,b,1,d,c,3270.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
485,7,2015-02-08,0,0,0,0,0,0,d,c,3270.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
486,1,2014-06-09,0,0,0,0,a,0,a,a,2320.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
487,4,2014-09-18,6992,641,1,1,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
488,1,2013-01-14,2884,324,1,0,0,0,a,c,2890.0,4.0,2014.0,0,,,,False,False,False
488,4,2014-05-08,3251,349,1,1,0,0,a,c,2890.0,4.0,2014.0,0,,,,False,False,False
488,5,2014-08-22,4218,422,1,1,0,1,a,c,2890.0,4.0,2014.0,0,,,,False,False,False
488,1,2015-02-16,5626,505,1,1,0,0,a,c,2890.0,4.0,2014.0,0,,,,False,False,False
490,2,2013-10-15,7571,1003,1,0,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
490,6,2014-02-22,9749,1237,1,0,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
490,2,2014-05-20,8723,1096,1,1,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
490,1,2015-04-06,0,0,0,0,b,1,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
491,7,2013-06-16,0,0,0,0,0,0,d,c,4680.0,8.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,True,False
491,7,2013-10-13,0,0,0,0,0,0,d,c,4680.0,8.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,True,False
491,6,2015-02-21,6732,553,1,0,0,0,d,c,4680.0,8.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,True,False
493,6,2013-12-07,7787,812,1,0,0,0,d,c,1150.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
494,7,2013-11-24,7960,1182,1,0,0,0,b,a,1260.0,6.0,2011.0,0,,,,False,False,False
494,4,2014-05-22,7401,1115,1,1,0,0,b,a,1260.0,6.0,2011.0,0,,,,False,False,False
496,2,2013-12-10,6527,723,1,0,0,0,d,c,2780.0,6.0,2015.0,0,,,,False,False,False
496,1,2014-06-30,13682,1268,1,1,0,0,d,c,2780.0,6.0,2015.0,0,,,,False,False,False
496,5,2015-07-24,5366,647,1,0,0,1,d,c,2780.0,6.0,2015.0,0,,,,False,False,False
497,6,2014-11-08,7193,930,1,0,0,0,a,c,1610.0,8.0,2010.0,0,,,,False,True,False
497,5,2014-11-14,10178,1251,1,1,0,0,a,c,1610.0,8.0,2010.0,0,,,,False,True,False
497,1,2015-01-19,7929,1035,1,0,0,0,a,c,1610.0,8.0,2010.0,0,,,,False,True,False
498,3,2013-07-03,6806,877,1,1,0,0,a,a,990.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
498,3,2015-03-04,7043,857,1,1,0,0,a,a,990.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
499,6,2013-01-26,4534,689,1,0,0,0,c,c,450.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
499,1,2014-06-30,7046,852,1,1,0,0,c,c,450.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
499,1,2014-08-18,6603,826,1,1,0,1,c,c,450.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
499,1,2015-06-29,7602,877,1,1,0,0,c,c,450.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
501,3,2013-03-27,8456,889,1,1,0,1,a,c,1620.0,9.0,2006.0,0,,,,False,False,False
501,3,2014-02-26,4776,637,1,0,0,0,a,c,1620.0,9.0,2006.0,0,,,,False,False,False
504,2,2013-07-02,7960,1084,1,1,0,1,c,c,820.0,8.0,2010.0,0,,,,False,True,False
504,5,2013-07-12,5932,854,1,0,0,1,c,c,820.0,8.0,2010.0,0,,,,False,True,False
505,1,2014-09-01,6924,689,1,1,0,1,a,a,350.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
506,5,2014-05-16,5832,732,1,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
506,3,2014-08-13,6341,826,1,0,0,1,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
506,6,2015-03-14,5012,574,1,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
507,1,2014-01-06,13654,851,1,1,0,1,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
508,3,2013-06-19,5512,501,1,1,0,0,a,c,1280.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
508,7,2015-06-14,0,0,0,0,0,0,a,c,1280.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
509,2,2013-05-21,5599,566,1,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
509,4,2014-09-04,5825,486,1,1,0,1,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
510,6,2014-08-30,5578,559,1,0,0,0,a,c,8260.0,8.0,2010.0,0,,,,False,True,False
511,1,2013-07-29,6181,836,1,1,0,1,a,a,2060.0,9.0,2009.0,0,,,,False,False,False
511,1,2014-01-20,7009,895,1,1,0,0,a,a,2060.0,9.0,2009.0,0,,,,False,False,False
511,4,2015-01-08,4287,672,1,1,0,0,a,a,2060.0,9.0,2009.0,0,,,,False,False,False
511,2,2015-03-03,6182,826,1,1,0,0,a,a,2060.0,9.0,2009.0,0,,,,False,False,False
512,6,2013-12-14,4912,1084,1,0,0,0,b,b,590.0,8.0,2010.0,1,5.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
512,1,2014-05-26,4922,1284,1,0,0,0,b,b,590.0,8.0,2010.0,1,5.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
513,3,2014-10-29,14564,1761,1,0,0,1,a,a,400.0,8.0,2013.0,0,,,,False,False,False
514,7,2015-03-08,0,0,0,0,0,0,c,c,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
515,1,2013-01-28,5896,540,1,0,0,0,d,c,11260.0,8.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",False,True,False
515,5,2013-04-05,8342,672,1,0,0,1,d,c,11260.0,8.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",False,True,False
517,7,2013-10-06,0,0,0,0,0,0,a,c,22490.0,8.0,2010.0,0,,,,False,True,False
517,7,2014-12-07,0,0,0,0,0,0,a,c,22490.0,8.0,2010.0,0,,,,False,True,False
518,5,2013-03-01,5281,497,1,0,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
518,2,2013-05-14,5509,469,1,1,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
518,2,2013-08-06,3751,347,1,0,0,1,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
519,5,2013-04-12,5812,644,1,1,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
519,4,2013-04-25,5041,506,1,1,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
519,5,2013-05-10,5818,716,1,0,0,1,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
521,1,2014-03-24,3942,376,1,0,0,0,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
523,7,2013-01-13,0,0,0,0,0,0,c,c,50.0,11.0,2013.0,0,,,,False,False,False
523,6,2014-10-11,15949,1815,1,0,0,0,c,c,50.0,11.0,2013.0,0,,,,False,False,False
523,2,2015-06-23,12280,1493,1,0,0,0,c,c,50.0,11.0,2013.0,0,,,,False,False,False
524,6,2015-03-21,6202,694,1,0,0,0,a,c,40860.0,9.0,2013.0,0,,,,False,False,False
524,7,2015-05-10,1748,182,1,0,0,0,a,c,40860.0,9.0,2013.0,0,,,,False,False,False
525,3,2013-11-06,9279,807,1,1,0,0,d,c,1870.0,9.0,2013.0,0,,,,False,False,False
525,2,2014-04-22,8242,774,1,0,0,1,d,c,1870.0,9.0,2013.0,0,,,,False,False,False
525,7,2014-05-25,0,0,0,0,0,0,d,c,1870.0,9.0,2013.0,0,,,,False,False,False
525,5,2015-04-17,11971,935,1,1,0,0,d,c,1870.0,9.0,2013.0,0,,,,False,False,False
